category,file,duration_sec,n_onsets,onsets_per_sec
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉRÉRÉçÅcê∞ÇÍ/ÉRÉRÉçÅcê∞ÇÍ.mp3,101.98,340,3.3339
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Girl meets Love Ex2/Girl meets Love Ex.mp3,101.2,319,3.1522
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Girl meets Love/Girl meets Love.mp3,101.2,319,3.1522
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñlÇ…óˆÇÇµÇƒÅI/ñlÇ…óˆÇÇµÇƒÅI.mp3,99.08,222,2.2406
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HesitationSnow Ex/HesitationSnow.mp3,153.52,177,1.1529
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Rolling StarÅôúc Ex/Rolling Star.mp3,124.92,542,4.3388
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Baby/Baby.mp3,90.04,369,4.098
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/‰ùéqÇÃì˙èÌ/mako.mp3,100.88,423,4.1929
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/specd/specd.mp3,68.81,277,4.0258
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉGÉçÉCÉR/eroiko.mp3,100.26,47,0.4688
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Lovers Unlimited!/Lovers Unlimited!.mp3,114.35,82,0.7171
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HYPER GIRLS GO! GO!/HYPER GIRLS GO! GO!.mp3,86.52,443,5.1203
ddr_beatmap,"/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/We Love, Papa Love!!/We Love,Papa Love!!.mp3",103.07,278,2.6973
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/âÿóÔEx/âÿóÔ.mp3,107.12,330,3.0808
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Grow up/Grow up.mp3,85.89,185,2.1539
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/éÈÇ∆ï…ÇÃÉâÉìÉyÅ[ÉW/éÈÇ∆ï…ÇÃÉâÉìÉyÅ[ÉW.mp3,124.97,134,1.0723
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñ≤â‘âŒ/ñ≤â‘âŒ.mp3,138.34,282,2.0384
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ridig Paradise/Rigid Paradise.mp3,206.13,212,1.0285
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/êiÇﬂÅIÉCÉbÉXÉìåRíc -Rebellion of the Dwarfs-/êiÇﬂÅIÉCÉbÉXÉìåRíc -Rebellion of the Dwarfs- [EXH].mp3,118.61,162,1.3658
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/brotherTeacher/brotherTeacher.mp3,125.75,475,3.7772
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®åZÇøÇ·ÇÒÅAÇ‡Ç¡Ç∆ÅI/onikish.mp3,94.25,335,3.5545
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Faint Tone/Faint Tone.mp3,132.99,347,2.6092
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉgÉLÉÅÉLÉuÅ[ÉPÉgÉX/ÉgÉLÉÅÉLÉuÅ[ÉPÉgÉX.mp3,140.56,485,3.4504
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Everlasting Blue/Everlasting Blue.mp3,133.02,116,0.8721
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/à´îLëﬁéU/akubyotaisann.mp3,116.65,347,2.9747
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇÕÇ¡Ç“Ç°Ç»ÇÒÇæÇ©ÇÁÇ¢Ç¢Ç∂Ç·ÇÒ/ÇÕÇ¡Ç“Ç°Ç»ÇÒÇæÇ©ÇÁÇ¢Ç¢Ç∂Ç·ÇÒ.mp3,86.91,288,3.3138
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/à§ÅAâ∑ìxÅB/à§ÅBâ∑ìxÅB.mp3,95.48,220,2.3042
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇπÇÊÅIâ≥èó/óˆÇπÇÊÅIâ≥èó.mp3,116.11,346,2.9798
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç‹Ç¡ÇµÇÆÇÁÅI/Ç‹Ç¡ÇµÇÆÇÁÅI.mp3,115.54,390,3.3755
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ULTRA BUTTERFLY(ç£çÑóÕ)/ULTRA BUTTERFLY(ç£çÑóÕ).mp3,123.85,221,1.7845
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉqÉJÉä/hikari.mp3,90.04,138,1.5326
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉlÉKÉeÉBÉuÅEÉ[ÉçÅEÉpÉâÉ_ÉCÉXÅI/ÉlÉKÉeÉBÉuÅEÉ[ÉçÅEÉpÉâÉ_ÉCÉXÅI.mp3,110.21,518,4.7001
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®â≈Ç≥ÇÒÇ™èóê_Ç≥Ç‹Ç¡/megamisamaxtu.mp3,96.18,365,3.7949
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ≥Ç≠É~ÉâÉC/óˆÇ≥Ç≠É~ÉâÉC.ogg,121.29,433,3.5701
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/KiLLERLADY/KiLLERLADY.mp3,102.58,210,2.0471
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/åNÇ™Ç¢ÇÈÇ©ÇÁ/reimei.mp3,118.99,475,3.992
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ôÙöKÅIÉhìcé…ÇøÇ·ÇÒÇÀÇÈÇT/ch5.mp3,121.9,385,3.1583
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/good-bye crisis Ex/good-bye crisis.mp3,117.11,146,1.2467
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉåÉVÉsEx/resipi.mp3,102.74,314,3.0563
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/millionvocaloid/millionvocaloid.mp3,92.8,277,2.9849
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/lucky monster Ex/lucky monster.mp3,102.14,393,3.8477
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇøÇÂÇ±Ç¡Ç∆ÅôÇŒÇÒÇœÇ¢Ç†/tyoko.mp3,140.03,393,2.8065
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/detonator Ex/detonator.mp3,93.91,360,3.8334
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/êÁîNÇÃ„J/êÁîNÇÃ„J.mp3,121.6,445,3.6595
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/This World is a Roulette/This World is a Roulette.mp3,142.45,611,4.2894
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/íNÇ©ëÅÇ≠Ç†ÇÃèóÇé~ÇﬂÇƒÇ≠ÇÍÇ•Ç¡ÅI/íNÇ©ëÅÇ≠Ç†ÇÃèóÇé~ÇﬂÇƒÇ≠ÇÍÇ•Ç¡ÅI.mp3,116.64,213,1.8262
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Realize Maze/Realize Maze.mp3,130.89,218,1.6656
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñÏèbÉèÉCÉãÉh/ñÏèbÉèÉCÉãÉh.mp3,128.12,148,1.1552
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/INFINITY/INFINITY.mp3,121.77,566,4.6481
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/partyÅôparty Time!/partyÅôparty Time!.mp3,104.71,387,3.696
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Flyable Heart/Flyable Heart.mp3,120.66,461,3.8207
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñ¢óàÉmÉXÉ^ÉãÉWÉA/ñ¢óàÉmÉXÉ^ÉãÉWÉA.mp3,121.91,244,2.0014
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/My sweet lady/My sweet lady.mp3,121.97,578,4.739
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Sweet Sweet ÉAÉäÉX/alice.mp3,105.77,388,3.6683
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/lucky monster/lucky monster.mp3,102.14,393,3.8477
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉpÉYÉã/óˆÇÃÉpÉYÉã.mp3,126.26,350,2.772
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÕÅáÇ‹Ç∂Ç¡Ç≠ÅI/óˆÇÕÅáÇ‹Ç∂Ç¡Ç≠ÅI.mp3,91.19,144,1.5791
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SignalPlus/SignalPlus.mp3,98.51,441,4.4768
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SIGNAL/SIGNAL.mp3,85.32,152,1.7816
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Quon/Quon.mp3,132.77,509,3.8337
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/the game/the game.mp3,99.32,415,4.1785
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉIÉgÉÅÉSÉRÉçÅiÅâÅj/ÉIÉgÉÅÉSÉRÉçÅiÅâÅj.mp3,100.09,357,3.5668
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HANAJI/HANAJI.mp3,89.89,211,2.3474
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®åZÇøÇ·ÇÒÅAâEéËÇÃégópÇã÷é~ÇµÇ‹Ç∑/Ç®åZÇøÇ·ÇÒÅAâEéËÇÃégópÇã÷é~ÇµÇ‹Ç∑.mp3,137.61,500,3.6334
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/syukusai/syukusai.mp3,102.61,521,5.0775
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Floating up Ex/floating up.mp3,116.48,521,4.4729
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/The Gorilla/The Gorilla.mp3,140.56,649,4.6171
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LOVE ADVENTURE(EX)/LOVE ADVENTURE.mp3,90.84,137,1.5081
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Fake!/Fake!.mp3,134.49,252,1.8737
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉpÅ®ÉsÅ®ÉvÅ®Yeah!/ppp.mp3,109.26,355,3.2492
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/7 Colors/7 Colors.mp3,101.16,178,1.7596
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇÕÇÈÇ©Ç©Ç»ÇΩ/ÇÕÇÈÇ©Ç©Ç»ÇΩ.mp3,185.26,598,3.2279
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ZEUS/ZEUS.mp3,122.69,361,2.9425
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Knowing/Knowing.mp3,100.13,269,2.6866
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Little Sister Bitch/Little Sister Bitch.mp3,154.51,495,3.2036
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñÖÅIê‚ëŒSAYÅôóùò_/ñÖÅIê‚ëŒSAYÅôóùò_.mp3,109.19,319,2.9215
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/DokiDokiÇ™é~Ç‹ÇÁÇ»Ç¢/DokiDokiÇ™é~Ç‹ÇÁÇ»Ç¢.mp3,103.11,319,3.0939
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉJÅ[ÉjÉoÉã/carnival.mp3,94.69,124,1.3095
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/taidou/taidou.mp3,76.08,152,1.9978
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/primal/primal.mp3,114.18,383,3.3543
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/NanoTaihen/NanoTaihen.mp3,121.73,327,2.6862
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/cold planet/cold planet.mp3,135.98,572,4.2065
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/swee-chuÅÙÅ@Å`ÉLÉXÇµÇƒÇ®Ç…Ç¢ÇøÇ·ÇÒÅ`/swee-chuÅÙÅ@Å`ÉLÉXÇµÇƒÇ®Ç…Ç¢ÇøÇ·ÇÒÅ`.mp3,85.05,369,4.3384
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Witch's Garden/Witch's Garden.mp3,134.68,481,3.5716
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/YouHeartIt/YouHeartIt.mp3,107.95,83,0.7689
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ètêFÉÅÉçÉfÉB/melody.mp3,104.05,210,2.0183
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉCÉmÉZÉìÉX/ÉCÉmÉZÉìÉX.mp3,128.47,388,3.0201
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LOVEPHASE/LOVEPHASE.mp3,103.18,351,3.4017
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/meisaiidol/meisaiidol.mp3,127.91,86,0.6723
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/I need magic Å`âÇØÇ»Ç¢É}ÉWÅöÉLÉÖÉìÅ`/I need magic Å`âÇØÇ»Ç¢É}ÉWÅöÉLÉÖÉìÅ`.mp3,115.57,302,2.6132
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉXÉgÉåÉCÉgÉVÅ[Év -Merry Quintet's Ver-/sutoreito.mp3,111.65,520,4.6575
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/And Jump!!/And Jump!!.mp3,96.91,266,2.7447
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Aliare/Aliare.mp3,131.52,477,3.6269
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/sisterapplication/sisterapplication.mp3,90.17,153,1.6967
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñœëzÉ_ÉCÉÑÉÇÉìÉh/ñœëzÉ_ÉCÉÑÉÇÉìÉh.mp3,110.22,322,2.9213
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/platonic syndrome/platonic syndrome.mp3,121.37,515,4.2433
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñÿòRÇÍì˙ÉtÉåÉlÉã/ñÿòRÇÍì˙ÉtÉåÉlÉã.mp3,93.65,250,2.6695
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdët/óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdët.ogg,111.31,449,4.0337
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Goin' Under/Goin' Under.ogg,123.43,672,5.4444
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Springtime/Kommisar - Springtime.mp3,129.04,506,3.9211
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Love to Rise in the Summer Morning/Love to Rise in the Summer Morning.ogg,147.7,611,4.1367
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Girls/Girls.ogg,127.97,423,3.3053
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Goodbye (2012 Mix)/Goodbye (2012 Mix).ogg,134.82,550,4.0794
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Bad Ketchup/Bad Ketchup.ogg,142.38,516,3.6242
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Named 'The Moon'/Named 'The Moon'.ogg,150.0,775,5.1667
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Gangnam Style/Gangnam Style.ogg,147.27,516,3.5037
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Need Your Love -SF_Dubstep Mix-/Need Your Love -SF_Dubstep Mix-.ogg,130.27,688,5.2812
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Turn Up (The Music)/Turn Up (The Music).ogg,178.29,940,5.2724
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Goin' Under/Goin' Under.ogg,123.43,672,5.4444
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Bitch Clap/Bitch Clap.ogg,129.6,681,5.2546
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Stamina/Stamina.ogg,129.6,619,4.7762
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Pain Game/Pain Game.ogg,128.57,209,1.6256
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Inner Universe (Extended Mix)/Inner Universe (Extended Mix).ogg,235.1,381,1.6206
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/The Seconds/The Seconds.ogg,142.27,349,2.4532
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Call Me Maybe (Remix)/Call Me Maybe (Remix).ogg,150.0,531,3.54
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Dead Hollywood/Dead Hollywood.ogg,122.75,146,1.1894
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Star Gear/Star Gear.ogg,149.54,409,2.7351
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Human Error/Human Error.ogg,143.77,705,4.9038
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/Deal With It/Deal With It.ogg,133.72,368,2.752
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/Fraxtil's Arrow Arrangements/No Beginning/No Beginning.ogg,139.66,721,5.1625
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/MechaTribe Assault/Mecha-Tribe Assault.ogg,105.0,367,3.4952
