file_path,file_name,extension,duration_sec,n_onsets,onsets_per_sec,associated_chart
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉJÉSÉmÉgÉäÅ`ìÛéÆÅ`/kago.mp3,kago.mp3,.mp3,122.63,427,3.4819,kago.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/å©è„Ç∞ÇΩãÛÇ…Ç®ÇøÇƒÇ¢Ç≠/å©è„Ç∞ÇΩãÛÇ…Ç®ÇøÇƒÇ¢Ç≠.mp3,å©è„Ç∞ÇΩãÛÇ…Ç®ÇøÇƒÇ¢Ç≠.mp3,.mp3,105.56,610,5.7787,å©è„Ç∞ÇΩãÛÇ…Ç®ÇøÇƒÇ¢Ç≠.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/full-consciousness green/full-consciousness green.mp3,full-consciousness green.mp3,.mp3,117.15,408,3.4828,full-consciousness green.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/twinkleÅôstar/twinkleÅôstar.mp3,twinkleÅôstar.mp3,.mp3,122.02,415,3.4011,twinkleÅôstar.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/É~ÉâÉNÉãÅôÉtÉBÅ[ÉãÉtÉäÅ[/miraclefeelfree.mp3,miraclefeelfree.mp3,.mp3,112.09,235,2.0965,miraclefeelfree.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉcÅ[ÉfÉBÅ[Åö/ÉcÅ[ÉfÉBÅ[Åö.mp3,ÉcÅ[ÉfÉBÅ[Åö.mp3,.mp3,108.62,450,4.143,ÉcÅ[ÉfÉBÅ[Åö.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/syukusai Ex/syukusai.mp3,syukusai.mp3,.mp3,102.61,521,5.0775,syukusai.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ëSïîåNÇÃÇπÇ¢Çæ/ëSïîåNÇÃÇπÇ¢Çæ.mp3,ëSïîåNÇÃÇπÇ¢Çæ.mp3,.mp3,101.56,239,2.3532,ëSïîåNÇÃÇπÇ¢Çæ.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/CandyPop-Love/CandyPop-Love.mp3,CandyPop-Love.mp3,.mp3,101.38,357,3.5214,CandyPop-Love.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/AngelRing Å`åqÇ∞ÇÊÇ§ÇÊóˆÇÃÉäÉìÉOÅ`/AngelRingÅ`åqÇ∞ÇÊÇ§ÇÊ óˆÇÃÉäÉìÉOÅ`.mp3,AngelRingÅ`åqÇ∞ÇÊÇ§ÇÊ óˆÇÃÉäÉìÉOÅ`.mp3,.mp3,89.57,431,4.8117,AngelRingÅ`åqÇ∞ÇÊÇ§ÇÊ óˆÇÃÉäÉìÉOÅ`.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉäÉìÉäÉìÉVÉFÉAÉäÉìÉO/ÉäÉìÉäÉìÉVÉFÉAÉäÉìÉO.mp3,ÉäÉìÉäÉìÉVÉFÉAÉäÉìÉO.mp3,.mp3,83.44,273,3.272,ÉäÉìÉäÉìÉVÉFÉAÉäÉìÉO.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ–óˆÇ”âè/koikoi.mp3,koikoi.mp3,.mp3,104.23,377,3.6171,koikoi.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñ≤å©ÇÈÇ‹Ç‹Ç…óˆÇÇµÇƒ/ñ≤å©ÇÈÇ‹Ç‹Ç…óˆÇÇµÇƒ.mp3,ñ≤å©ÇÈÇ‹Ç‹Ç…óˆÇÇµÇƒ.mp3,.mp3,98.9,412,4.1658,ñ≤å©ÇÈÇ‹Ç‹Ç…óˆÇÇµÇƒ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/guruÅáguru Ex/guruÅáguru.mp3,guruÅáguru.mp3,.mp3,151.3,441,2.9147,guruÅáguru.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ereshkigal/Ereshkigal.mp3,Ereshkigal.mp3,.mp3,146.69,577,3.9334,Ereshkigal.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Magical Marriage March/Magical Marriage March.mp3,Magical Marriage March.mp3,.mp3,132.88,229,1.7233,Magical Marriage March.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉvÉçÉZÉX/óˆÇÃÉvÉçÉZÉX.mp3,óˆÇÃÉvÉçÉZÉX.mp3,.mp3,105.01,319,3.0377,óˆÇÃÉvÉçÉZÉX.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/òTíjÇ™óˆÇÇµÇΩ/òTíjÇ™óˆÇÇµÇΩ.mp3,òTíjÇ™óˆÇÇµÇΩ.mp3,.mp3,85.94,298,3.4674,òTíjÇ™óˆÇÇµÇΩ.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/VAMPIRE FLOWERS/VAMPIRE FLOWERS.mp3,VAMPIRE FLOWERS.mp3,.mp3,107.15,38,0.3546,VAMPIRE FLOWERS.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉWÉjÉAÉXÉäÉYÉÄÅiñÖÅj/Ç†Ç¡Ç’ÇËÇØñÖ.mp3,Ç†Ç¡Ç’ÇËÇØñÖ.mp3,.mp3,152.11,616,4.0497,Ç†Ç¡Ç’ÇËÇØñÖ.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/YOuÅïME=Happy!/yomehapi.mp3,yomehapi.mp3,.mp3,105.17,251,2.3866,yomehapi.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/himitsuresipi/himitsuresipi.mp3,himitsuresipi.mp3,.mp3,112.61,335,2.9748,himitsuresipi.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/É^ÉCÉàÉEÉpÉâÉ_ÉCÉXEx/É^ÉCÉàÉEÉpÉâÉ_ÉCÉX.mp3,É^ÉCÉàÉEÉpÉâÉ_ÉCÉX.mp3,.mp3,138.91,352,2.534,É^ÉCÉàÉEÉpÉâÉ_ÉCÉX.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/reunion/reunion.mp3,reunion.mp3,.mp3,120.76,577,4.7779,reunion.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ç˜ãGóˆâÃ/katyouhuugetu.mp3,katyouhuugetu.mp3,.mp3,115.66,289,2.4987,katyouhuugetu.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÇµÇÊÅ[ÇÊ/óˆÇÇµÇÊÅ[ÇÊ.mp3,óˆÇÇµÇÊÅ[ÇÊ.mp3,.mp3,97.51,432,4.4302,óˆÇÇµÇÊÅ[ÇÊ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/rapisurazuri/rapisurazuri.mp3,rapisurazuri.mp3,.mp3,93.54,260,2.7794,rapisurazuri.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/É_É`ÉRÇÃçKÇπÇ»ì˙èÌ/É_É`ÉRÇÃçKÇπÇ»ì˙èÌ.mp3,É_É`ÉRÇÃçKÇπÇ»ì˙èÌ.mp3,.mp3,119.55,227,1.8988,É_É`ÉRÇÃçKÇπÇ»ì˙èÌ.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉÇÉâÉgÉäÉAÉÄÅEÉNÉâÉXÉ^/craster.mp3,craster.mp3,.mp3,114.6,162,1.4136,craster.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/moon fairytale/moon fairytale.mp3,moon fairytale.mp3,.mp3,99.63,187,1.8769,moon fairytale.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/KANATA/KANATA.mp3,KANATA.mp3,.mp3,134.69,129,0.9578,KANATA.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Reach for the runway/Reach for the runway.mp3,Reach for the runway.mp3,.mp3,120.6,187,1.5506,Reach for the runway.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ìÒêlêF-HEM mix-/ìÒêlêF-HEM mix-.mp3,ìÒêlêF-HEM mix-.mp3,.mp3,103.13,483,4.6833,ìÒêlêF-HEM mix-.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Crazy for you/Crazy for you.mp3,Crazy for you.mp3,.mp3,95.22,375,3.9384,Crazy for you.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Growing!/Growing!.ogg,Growing!.ogg,.ogg,99.0,416,4.202,Growing!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®Ç∆Ç¨ÇÃïPÇÕÉvÉâÉNÉeÉBÉJÉã/Ç®Ç∆Ç¨ÇÃïPÇÕÉvÉâÉNÉeÉBÉJÉã.mp3,Ç®Ç∆Ç¨ÇÃïPÇÕÉvÉâÉNÉeÉBÉJÉã.mp3,.mp3,119.52,538,4.5012,Ç®Ç∆Ç¨ÇÃïPÇÕÉvÉâÉNÉeÉBÉJÉã.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/kimitokoisiyo/kimitokoisiyo.mp3,kimitokoisiyo.mp3,.mp3,136.12,859,6.3104,kimitokoisiyo.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/amberworld/amberworld.mp3,amberworld.mp3,.mp3,103.37,349,3.3763,amberworld.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LoverevonowEx/LoverevonowEx.mp3,LoverevonowEx.mp3,.mp3,92.26,306,3.3166,LoverevonowEx.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/bumpy-Jumpy!/bumpy-Jumpy!.mp3,bumpy-Jumpy!.mp3,.mp3,113.27,457,4.0347,bumpy-Jumpy!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç±Ç¢ÇÃÇ§ÇΩ/summer.mp3,summer.mp3,.mp3,98.06,378,3.8546,summer.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/before dawn daybreak/before dawn daybreak.mp3,before dawn daybreak.mp3,.mp3,122.28,223,1.8237,before dawn daybreak.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Daisukinanda/Daisukinanda.mp3,Daisukinanda.mp3,.mp3,146.08,518,3.5461,Daisukinanda.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇƒÇ°ÇÈÇœÇ…DISCO Ex/DISCO.mp3,DISCO.mp3,.mp3,84.06,381,4.5324,DISCO.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SHOOTING STAR/SHOOTING STAR.mp3,SHOOTING STAR.mp3,.mp3,144.0,366,2.5416,SHOOTING STAR.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/üNÉméç/sakuranouta.mp3,sakuranouta.mp3,.mp3,102.77,159,1.5472,sakuranouta.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉåÉVÉs/óˆÇÃÉåÉVÉs.mp3,óˆÇÃÉåÉVÉs.mp3,.mp3,102.74,314,3.0563,óˆÇÃÉåÉVÉs.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉqÉ}ÉèÉäÇÃã≥âÔ/himawari.mp3,himawari.mp3,.mp3,111.05,147,1.3238,himawari.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇﬂÇ§ÇﬂÇ§ÇÿÇ¡ÇΩÇÒÇΩÇÒÅIÅI/meumeu.mp3,meumeu.mp3,.mp3,119.75,349,2.9145,meumeu.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/I wish/I wish.mp3,I wish.mp3,.mp3,120.03,360,2.9992,I wish.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉIÉgÉÅÉXÉCÉbÉ`/ÉIÉgÉÅÉXÉCÉbÉ`.mp3,ÉIÉgÉÅÉXÉCÉbÉ`.mp3,.mp3,91.66,253,2.7601,ÉIÉgÉÅÉXÉCÉbÉ`.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç≠ÇÍÇÊÇÒÇøÇ„Å[ÇËÇ¡Ç’/Ç≠ÇÍÇÊÇÒÇøÇ„Å[ÇËÇ¡Ç’.mp3,Ç≠ÇÍÇÊÇÒÇøÇ„Å[ÇËÇ¡Ç’.mp3,.mp3,99.42,307,3.0878,Ç≠ÇÍÇÊÇÒÇøÇ„Å[ÇËÇ¡Ç’.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇÌÇΩÇµÇÃÉIÉÇÉ`ÉÉ/ÇÌÇΩÇµÇÃÉIÉÇÉ`ÉÉ.mp3,ÇÌÇΩÇµÇÃÉIÉÇÉ`ÉÉ.mp3,.mp3,117.89,415,3.5202,ÇÌÇΩÇµÇÃÉIÉÇÉ`ÉÉ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/èjïüÇÃÉJÉìÉpÉlÉâ/kanpanera.mp3,kanpanera.mp3,.mp3,156.13,566,3.6251,kanpanera.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ComingÅ~Humming!!/ComingÅ~Humming!!.mp3,ComingÅ~Humming!!.mp3,.mp3,139.44,439,3.1484,ComingÅ~Humming!!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/quantum jump/quantum jump.ogg,quantum jump.ogg,.ogg,90.1,249,2.7634,basic.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Black Lair/Black Lair.mp3,Black Lair.mp3,.mp3,144.89,365,2.5192,Black Lair.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Mami Mami Zone/Mami Mami Zone.mp3,Mami Mami Zone.mp3,.mp3,91.87,426,4.6369,Mami Mami Zone.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/battlekingdom/battlekingdom.mp3,battlekingdom.mp3,.mp3,94.04,389,4.1365,battlekingdom.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉCÉ`ÉÉÉCÉ`ÉÉÅôÇËÇøÇ„Ç†ÇÈÅIÅI/ÉCÉ`ÉÉÉCÉ`ÉÉÅôÇËÇøÇ„Ç†ÇÈÅIÅI.mp3,ÉCÉ`ÉÉÉCÉ`ÉÉÅôÇËÇøÇ„Ç†ÇÈÅIÅI.mp3,.mp3,79.05,207,2.6187,ÉCÉ`ÉÉÉCÉ`ÉÉÅôÇËÇøÇ„Ç†ÇÈÅIÅI.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/daily-daily dream/daily-daily Dream.mp3,daily-daily Dream.mp3,.mp3,90.41,63,0.6968,daily-daily Dream.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HesitationSnow/HesitationSnow.mp3,HesitationSnow.mp3,.mp3,153.52,177,1.1529,HesitationSnow.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Baby Fantastic!/Baby Fantastic!.mp3,Baby Fantastic!.mp3,.mp3,93.49,446,4.7704,Baby Fantastic!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/èIññÇí«Ç§é“/èIññÇí«Ç§é“.mp3,èIññÇí«Ç§é“.mp3,.mp3,112.21,175,1.5596,èIññÇí«Ç§é“.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/EiÇÃï˚íˆéÆÇÃì¡éÍâ/EiÇÃï˚íˆéÆÇÃì¡éÍâ.mp3,EiÇÃï˚íˆéÆÇÃì¡éÍâ.mp3,.mp3,93.75,351,3.7439,EiÇÃï˚íˆéÆÇÃì¡éÍâ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉãÅ[ÉrÉbÉNÉLÉÖÅ[Éu/ÉãÅ[ÉrÉbÉNÉLÉÖÅ[Éu.mp3,ÉãÅ[ÉrÉbÉNÉLÉÖÅ[Éu.mp3,.mp3,143.57,375,2.612,ÉãÅ[ÉrÉbÉNÉLÉÖÅ[Éu.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/furioso melodia/furioso melodia.mp3,furioso melodia.mp3,.mp3,156.58,753,4.8091,furioso melodia.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/sekainohatekimigamitayume/sekainohate.mp3,sekainohate.mp3,.mp3,96.05,229,2.3842,sekainohate.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/çïójÇÃÇ›Ç≠ÇµÇ∞/çïójÇÃÇ›Ç≠ÇµÇ∞.mp3,çïójÇÃÇ›Ç≠ÇµÇ∞.mp3,.mp3,99.79,370,3.7079,çïójÇÃÇ›Ç≠ÇµÇ∞.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ê≥âÇÕÇ–Ç∆Ç¬ÅIÇ∂Ç·Ç»Ç¢ÅIÅI/answer.mp3,answer.mp3,.mp3,89.94,335,3.7247,answer.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/habatakekoigokoro/habatakekoigokoro.mp3,habatakekoigokoro.mp3,.mp3,100.05,213,2.129,habatakekoigokoro.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/bananaman/bananaman.mp3,bananaman.mp3,.mp3,134.03,507,3.7826,bananaman.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç±Ç±ÇÎÇÃéÌ/Ç±Ç±ÇÎÇÃéÌ.mp3,Ç±Ç±ÇÎÇÃéÌ.mp3,.mp3,111.54,392,3.5143,Ç±Ç±ÇÎÇÃéÌ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉcÉNÉÇÉmÉcÉL/ÉcÉNÉÇÉmÉcÉL.mp3,ÉcÉNÉÇÉmÉcÉL.mp3,.mp3,115.8,206,1.7789,ÉcÉNÉÇÉmÉcÉL.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/mistery/mistery.mp3,mistery.mp3,.mp3,137.69,509,3.6967,mistery.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Lunalutia/Lunalutia.mp3,Lunalutia.mp3,.mp3,99.29,202,2.0344,Lunalutia.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/à§.D.Ç∑Ç≠ÇÁÇÒÇ‘ÇÈÅI/sukuranburu.mp3,sukuranburu.mp3,.mp3,106.08,475,4.4776,sukuranburu.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Pure My Voices/Pure My Voices.mp3,Pure My Voices.mp3,.mp3,135.03,410,3.0364,Pure My Voices.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ìÒêlêF/ìÒêlêF.mp3,ìÒêlêF.mp3,.mp3,109.04,269,2.4671,ìÒêlêF.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/BeÅôHappy!/BeÅôHappy!.mp3,BeÅôHappy!.mp3,.mp3,114.12,266,2.3309,BeÅôHappy!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇπÇ»ÅöÇπÇ»@Surprise!!/ÇπÇ»ÅöÇπÇ»@Surprise!!.mp3,ÇπÇ»ÅöÇπÇ»@Surprise!!.mp3,.mp3,148.64,429,2.8862,ÇπÇ»ÅöÇπÇ»@Surprise!!.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉRÉCÉmÉnÉi/ÉRÉCÉmÉnÉi.mp3,ÉRÉCÉmÉnÉi.mp3,.mp3,95.71,310,3.2389,ÉRÉCÉmÉnÉi.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/GATE of ARCANA/GATE of ARCANA.mp3,GATE of ARCANA.mp3,.mp3,138.92,326,2.3467,GATE of ARCANA.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç§Ç≥Ç Ç±Ç ÇÒÇ ÇÒÉtÉ@ÉìÉ^ÉWÅ[ÅI/Ç§Ç≥Ç Ç±Ç ÇÒÇ ÇÒÉtÉ@ÉìÉ^ÉWÅ[ÅI.mp3,Ç§Ç≥Ç Ç±Ç ÇÒÇ ÇÒÉtÉ@ÉìÉ^ÉWÅ[ÅI.mp3,.mp3,118.85,469,3.9463,Ç§Ç≥Ç Ç±Ç ÇÒÇ ÇÒÉtÉ@ÉìÉ^ÉWÅ[ÅI.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/DESIRE/DESIRE.mp3,DESIRE.mp3,.mp3,119.28,403,3.3787,DESIRE.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Daisukinanda Ex/Daisukinanda.mp3,Daisukinanda.mp3,.mp3,146.08,518,3.5461,Daisukinanda.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/IX/IX.mp3,IX.mp3,.mp3,124.15,34,0.2739,IX.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉãÉVÉIÅ[ÉãÉ}ÉWÉbÉN/ÉãÉVÉIÅ[ÉãÉ}ÉWÉbÉN.mp3,ÉãÉVÉIÅ[ÉãÉ}ÉWÉbÉN.mp3,.mp3,108.15,455,4.2072,ÉãÉVÉIÅ[ÉãÉ}ÉWÉbÉN.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/âÿóÔ/âÿóÔ.mp3,âÿóÔ.mp3,.mp3,107.12,330,3.0808,âÿóÔ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉNÉsÉgÉDÉåÉrÉÖÅ[/reviue.mp3,reviue.mp3,.mp3,92.25,233,2.5256,reviue.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/â≥èóêS1000000Åì/otomeg.mp3,otomeg.mp3,.mp3,118.91,472,3.9694,otomeg.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/éKÇ—ÇΩåéÇ∆íeä€/éKÇ—ÇΩåéÇ∆íeä€.mp3,éKÇ—ÇΩåéÇ∆íeä€.mp3,.mp3,96.25,163,1.6935,éKÇ—ÇΩåéÇ∆íeä€.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/YOU/YOU.mp3,YOU.mp3,.mp3,91.82,502,5.4672,YOU.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Blue-Love Chime/Blue-Love Chime.mp3,Blue-Love Chime.mp3,.mp3,135.68,411,3.0292,Blue-Love Chime.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉRÉRÉçÅcê∞ÇÍ/ÉRÉRÉçÅcê∞ÇÍ.mp3,ÉRÉRÉçÅcê∞ÇÍ.mp3,.mp3,101.98,340,3.3339,ÉRÉRÉçÅcê∞ÇÍ.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Girl meets Love Ex2/Girl meets Love Ex.mp3,Girl meets Love Ex.mp3,.mp3,101.2,319,3.1522,Girl meets Love.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Girl meets Love/Girl meets Love.mp3,Girl meets Love.mp3,.mp3,101.2,319,3.1522,Girl meets Love.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñlÇ…óˆÇÇµÇƒÅI/ñlÇ…óˆÇÇµÇƒÅI.mp3,ñlÇ…óˆÇÇµÇƒÅI.mp3,.mp3,99.08,222,2.2406,ñlÇ…óˆÇÇµÇƒÅI.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HesitationSnow Ex/HesitationSnow.mp3,HesitationSnow.mp3,.mp3,153.52,177,1.1529,HesitationSnow Ex.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Rolling StarÅôúc Ex/Rolling Star.mp3,Rolling Star.mp3,.mp3,124.92,542,4.3388,Rolling StarÅôúc.sm
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Baby/Baby.mp3,Baby.mp3,.mp3,90.04,369,4.098,Baby.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/‰ùéqÇÃì˙èÌ/mako.mp3,mako.mp3,.mp3,100.88,423,4.1929,mako.ssc
/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/specd/specd.mp3,specd.mp3,.mp3,68.81,277,4.0258,specd.sm
